Date,S22,S21,S20,S19,S18,S17,S16,S15
2007-01-09,0.058,0.128,0.038,0.038,-0.022,-0.002,0.018,-0.022
2007-01-10,0.048,0.128,0.018,0.028,-0.042,-0.012,0.018,-0.022
2007-01-11,0.058,0.128,0.008,0.018,-0.042,-0.012,0.018,-0.032
2007-01-12,0.058,0.128,0.008,0.018,-0.042,-0.012,0.008,-0.032
2007-01-13,0.068,0.128,0.008,0.008,-0.052,-0.022,0.008,-0.032
2007-01-14,0.068,0.118,0.008,0.008,-0.042,-0.022,0.008,-0.042
2007-01-15,0.068,0.118,0.008,0.008,-0.052,-0.022,0.008,-0.042
2007-01-16,0.068,0.118,0.028,0.008,-0.042,-0.022,0.008,-0.032
2007-01-17,0.058,0.118,0.018,0.008,-0.042,-0.022,0.008,-0.042
2007-01-18,0.058,0.118,0.018,0.008,-0.042,-0.022,-0.002,-0.042
2007-01-19,0.058,0.118,0.018,0.008,-0.042,-0.022,-0.002,-0.042
2007-01-20,0.058,0.118,0.018,-0.002,-0.042,-0.032,-0.002,-0.042
2007-01-21,0.068,0.118,0.018,-0.002,-0.032,-0.032,-0.012,-0.052
2007-01-22,0.068,0.118,0.028,-0.002,-0.032,-0.032,-0.012,-0.052
2007-01-23,0.068,0.108,0.028,-0.012,-0.022,-0.042,-0.012,-0.052
2007-01-24,0.068,0.108,0.038,-0.012,-0.022,-0.042,-0.012,-0.052
2007-01-25,0.078,0.108,0.038,-0.012,-0.022,-0.042,-0.012,-0.052
2007-01-26,0.088,0.128,0.028,0.008,-0.042,-0.032,-0.002,-0.022
2007-01-27,0.088,0.118,0.028,-0.002,-0.042,-0.032,-0.002,-0.032
2007-01-28,0.078,0.118,0.028,-0.002,-0.032,-0.042,-0.002,-0.032
2007-01-29,0.068,0.118,0.018,-0.002,-0.042,-0.042,-0.012,-0.042
2007-01-30,0.058,0.118,0.008,-0.012,-0.052,-0.042,-0.012,-0.042
2007-01-31,0.058,0.118,0.008,-0.012,-0.052,-0.042,-0.012,-0.042
2007-02-01,0.058,0.118,0.008,-0.012,-0.042,-0.042,-0.022,-0.052
2007-02-02,0.068,0.118,0.028,-0.012,-0.032,-0.042,-0.022,-0.052
2007-02-03,0.068,0.108,0.028,-0.022,-0.022,-0.052,-0.022,-0.052
2007-02-04,0.058,0.108,0.008,-0.022,-0.052,-0.052,-0.022,-0.052
2007-02-05,0.068,0.108,-0.002,-0.012,-0.062,-0.042,-0.012,-0.022
2007-02-06,0.078,0.118,-0.022,-0.012,-0.092,-0.042,-0.012,-0.032
2007-02-07,0.058,0.108,-0.022,-0.012,-0.082,-0.042,-0.022,-0.032
2007-02-08,0.038,0.108,-0.012,-0.012,-0.082,-0.052,-0.022,-0.042
2007-02-09,0.038,0.108,-0.012,-0.012,-0.082,-0.052,-0.022,-0.042
2007-02-10,0.028,0.108,-0.012,-0.022,-0.082,-0.052,-0.022,-0.052
2007-02-11,0.028,0.108,-0.022,-0.022,-0.092,-0.052,-0.032,-0.052
2007-02-12,0.068,0.108,-0.002,-0.002,-0.072,-0.052,-0.022,-0.042
2007-02-13,0.098,0.128,0.028,0.028,-0.042,-0.032,-0.002,-0.022
2007-02-14,0.088,0.128,0.038,0.038,-0.032,-0.032,-0.002,-0.032
2007-02-15,0.088,0.128,0.038,0.028,-0.022,-0.032,-0.002,-0.032
2007-02-16,0.068,0.118,0.028,0.028,-0.042,-0.032,-0.012,-0.042
2007-02-17,0.058,0.118,0.018,0.018,-0.062,-0.032,-0.012,-0.042
2007-02-18,0.058,0.118,0.018,0.018,-0.062,-0.042,-0.012,-0.042
2007-02-19,0.058,0.118,0.008,0.018,-0.062,-0.042,-0.022,-0.052
2007-02-20,0.048,0.118,0.008,0.008,-0.062,-0.042,-0.022,-0.052
2007-02-21,0.048,0.118,0.008,0.008,-0.052,-0.042,-0.022,-0.052
2007-02-22,0.048,0.108,0.008,-0.002,-0.052,-0.052,-0.022,-0.062
2007-02-23,0.048,0.108,0.008,-0.002,-0.062,-0.052,-0.032,-0.062
2007-02-24,0.038,0.108,0.008,-0.012,-0.052,-0.052,-0.032,-0.062
2007-02-25,0.038,0.108,0.008,-0.012,-0.052,-0.062,-0.042,-0.072
2007-02-26,0.028,0.108,0.008,-0.012,-0.062,-0.062,-0.042,-0.072
2007-02-27,0.028,0.098,0.008,-0.022,-0.052,-0.062,-0.042,-0.072
2007-02-28,0.028,0.098,0.008,-0.022,-0.052,-0.062,-0.042,-0.082
2007-03-01,0.098,0.138,0.068,0.008,-0.042,-0.062,-0.042,-0.082
2007-03-02,0.098,0.138,0.068,-0.002,-0.032,-0.062,-0.052,-0.092
2007-03-03,0.088,0.138,0.068,-0.002,-0.032,-0.072,-0.052,-0.092
2007-03-04,0.068,0.138,0.048,-0.012,-0.052,-0.072,-0.052,-0.102
2007-03-05,0.058,0.128,0.028,-0.032,-0.082,-0.072,-0.062,-0.102
2007-03-06,0.048,0.128,0.008,-0.032,-0.092,-0.082,-0.072,-0.112
2007-03-07,0.058,0.128,-0.002,-0.042,-0.102,-0.082,-0.072,-0.112
2007-03-08,0.048,0.128,-0.002,-0.042,-0.102,-0.092,-0.082,-0.122
2007-03-09,0.048,0.128,0.008,-0.052,-0.092,-0.092,-0.082,-0.122
2007-03-10,0.048,0.118,0.008,-0.062,-0.092,-0.102,-0.092,-0.132
2007-03-11,0.038,0.118,-0.002,-0.062,-0.092,-0.102,-0.092,-0.142
2007-03-12,0.028,0.108,-0.012,-0.072,-0.092,-0.112,-0.102,-0.142
2007-03-13,0.028,0.108,-0.022,-0.072,-0.092,-0.112,-0.102,-0.152
2007-03-14,0.028,0.108,-0.022,-0.082,-0.082,-0.122,-0.112,-0.162
2007-03-15,0.028,0.098,-0.012,-0.092,-0.082,-0.122,-0.112,-0.162
2007-03-16,0.038,0.098,-0.002,-0.092,-0.062,-0.122,-0.122,-0.172
2007-03-17,0.038,0.088,-0.002,-0.102,-0.062,-0.132,-0.122,-0.172
2007-03-18,0.028,0.088,-0.022,-0.112,-0.072,-0.132,-0.132,-0.182
2007-03-19,0.028,0.078,-0.032,-0.122,-0.082,-0.142,-0.142,-0.192
2007-03-20,0.018,0.078,-0.042,-0.132,-0.082,-0.142,-0.142,-0.202
2007-03-21,0.028,0.068,-0.052,-0.142,-0.092,-0.152,-0.152,-0.202
2007-03-22,0.058,0.088,-0.032,0.018,-0.052,-0.122,-0.102,-0.152
2007-03-23,0.058,0.088,-0.022,0.008,-0.042,-0.092,-0.072,-0.092
2007-03-24,0.048,0.078,-0.032,0.008,-0.052,-0.092,-0.072,-0.112
2007-03-25,0.048,0.078,-0.052,-0.002,-0.072,-0.092,-0.072,-0.112
2007-03-26,0.028,0.078,-0.062,-0.012,-0.072,-0.092,-0.082,-0.122
2007-03-27,0.028,0.068,-0.062,-0.012,-0.082,-0.092,-0.082,-0.132
2007-03-28,0.018,0.058,-0.072,-0.022,-0.092,-0.102,-0.092,-0.142
2007-03-29,0.008,0.058,-0.072,-0.032,-0.092,-0.102,-0.092,-0.142
2007-03-30,0.018,0.048,-0.072,-0.042,-0.082,-0.102,-0.102,-0.152
2007-03-31,0.018,0.038,-0.082,-0.052,-0.082,-0.112,-0.102,-0.162
2007-04-01,0.008,0.028,-0.082,-0.062,-0.082,-0.112,-0.112,-0.172
2007-04-02,-0.002,0.018,-0.082,-0.072,-0.072,-0.122,-0.122,-0.172
2007-04-03,-0.012,0.018,-0.092,-0.082,-0.072,-0.122,-0.122,-0.182
2007-04-04,-0.012,0.008,-0.092,-0.092,-0.082,-0.132,-0.132,-0.192
2007-04-05,-0.012,0.008,-0.092,-0.102,-0.072,-0.132,-0.132,-0.202
2007-04-06,0.068,0.058,-0.062,-0.092,-0.062,-0.132,-0.142,-0.202
2007-04-07,0.038,0.038,-0.072,-0.112,-0.082,-0.132,-0.152,-0.212
2007-04-08,0.018,0.028,-0.092,-0.122,-0.092,-0.142,-0.162,-0.222
2007-04-09,0.008,0.018,-0.102,-0.142,-0.082,-0.152,-0.162,-0.232
2007-04-10,-0.002,0.018,-0.102,-0.152,-0.082,-0.152,-0.172,-0.232
2007-04-11,0.138,0.138,0.058,0.068,0.008,-0.052,-0.022,0.048
2007-04-12,0.128,0.138,0.088,0.098,0.028,-0.022,0.008,0.048
2007-04-13,0.128,0.148,0.078,0.098,0.028,-0.022,0.008,0.008
2007-04-14,0.118,0.138,0.058,0.088,0.018,-0.022,0.008,-0.002
2007-04-15,0.118,0.138,0.068,0.088,0.028,-0.022,0.008,-0.012
2007-04-16,0.118,0.148,0.068,0.088,0.018,-0.002,0.018,0.008
2007-04-17,0.108,0.138,0.058,0.078,-0.002,-0.002,0.018,-0.002
2007-04-18,0.108,0.138,0.048,0.068,0.008,-0.012,0.018,-0.002
2007-04-19,0.108,0.128,0.058,0.058,0.008,-0.012,0.018,-0.002
2007-04-20,0.108,0.128,0.058,0.048,0.008,-0.022,0.008,-0.002
2007-04-21,0.088,0.128,0.048,0.048,0.008,-0.022,0.008,-0.002
2007-04-22,0.088,0.118,0.028,0.048,-0.012,-0.022,0.008,-0.002
2007-04-23,0.078,0.118,0.008,0.038,-0.022,-0.032,-0.002,-0.012
2007-04-24,0.068,0.118,0.008,0.028,-0.032,-0.042,-0.012,-0.022
2007-04-25,0.068,0.108,0.008,0.018,-0.032,-0.042,-0.012,-0.032
2007-04-26,0.068,0.108,0.008,0.018,-0.032,-0.052,-0.022,-0.032
2007-04-27,0.058,0.108,0.008,0.008,-0.032,-0.052,-0.022,-0.042
2007-04-28,0.058,0.108,-0.002,-0.002,-0.032,-0.052,-0.032,-0.052
2007-04-29,0.048,0.098,0.008,-0.002,-0.042,-0.062,-0.032,-0.062
2007-04-30,0.048,0.098,-0.002,-0.012,-0.042,-0.072,-0.042,-0.072
2007-05-01,0.038,0.098,-0.012,-0.022,-0.052,-0.072,-0.052,-0.072
2007-05-02,0.038,0.098,-0.022,-0.032,-0.062,-0.082,-0.062,-0.082
2007-05-03,0.038,0.098,-0.012,-0.032,-0.052,-0.082,-0.062,-0.092
2007-05-04,0.038,0.088,-0.012,-0.032,-0.042,-0.082,-0.072,-0.102
2007-05-05,0.038,0.088,-0.022,-0.042,-0.042,-0.092,-0.072,-0.102
2007-05-06,0.038,0.088,-0.022,-0.042,-0.052,-0.092,-0.072,-0.092
2007-05-07,0.058,0.088,-0.022,-0.022,-0.042,-0.052,-0.032,-0.082
2007-05-08,0.068,0.088,-0.032,-0.032,-0.062,-0.062,-0.042,-0.082
2007-05-09,0.068,0.088,-0.012,-0.042,-0.032,-0.062,-0.052,-0.092
2007-05-10,0.078,0.078,-0.002,-0.042,-0.022,-0.072,-0.052,-0.092
2007-05-11,0.088,0.078,-0.002,-0.052,-0.022,-0.072,-0.062,-0.092
2007-05-12,0.098,0.078,-0.012,-0.062,-0.022,-0.082,-0.062,-0.092
2007-05-13,0.098,0.078,-0.012,-0.072,-0.012,-0.082,-0.072,-0.092
2007-05-14,0.108,0.078,-0.012,-0.072,-0.012,-0.082,-0.072,-0.082
2007-05-15,0.138,0.098,0.038,0.078,0.038,-0.072,0.008,0.078
2007-05-16,0.138,0.098,0.038,0.098,0.048,-0.072,0.008,0.068
2007-05-17,0.138,0.098,0.058,0.098,0.048,-0.042,0.038,0.068
2007-05-18,0.138,0.098,0.068,0.098,0.058,-0.022,0.068,0.138
2007-05-19,0.138,0.108,0.088,0.118,0.068,-0.012,0.068,0.108
2007-05-20,0.148,0.108,0.088,0.128,0.098,0.018,0.098,0.148
2007-05-21,0.138,0.108,0.068,0.118,0.088,0.038,0.098,0.118
2007-05-22,0.138,0.118,0.048,0.108,0.068,0.048,0.108,0.108
2007-05-23,0.168,0.138,0.038,0.108,0.058,0.048,0.098,0.098
2007-05-24,0.158,0.138,0.028,0.098,0.038,0.048,0.098,0.088
2007-05-25,0.178,0.158,0.038,0.108,0.038,0.058,0.108,0.098
2007-05-26,0.168,0.158,0.038,0.098,0.028,0.058,0.108,0.088
2007-05-27,0.158,0.158,0.038,0.088,0.028,0.058,0.108,0.078
2007-05-28,0.148,0.158,0.038,0.078,0.028,0.058,0.098,0.068
2007-05-29,0.138,0.148,0.038,0.068,0.028,0.048,0.088,0.058
2007-05-30,0.138,0.148,0.038,0.058,0.028,0.048,0.088,0.048
2007-05-31,0.128,0.148,0.028,0.048,0.028,0.038,0.078,0.038
2007-06-01,0.138,0.168,0.038,0.058,0.028,0.048,0.088,0.038
2007-06-02,0.188,0.188,0.128,0.158,0.098,0.078,0.128,0.128
2007-06-03,0.168,0.178,0.138,0.158,0.108,0.098,0.128,0.088
2007-06-04,0.168,0.178,0.128,0.158,0.108,0.088,0.118,0.078
2007-06-05,0.158,0.178,0.118,0.158,0.108,0.088,0.118,0.078
2007-06-06,0.148,0.178,0.118,0.158,0.098,0.088,0.118,0.088
2007-06-07,0.148,0.178,0.108,0.148,0.098,0.088,0.128,0.098
2007-06-08,0.138,0.178,0.098,0.148,0.098,0.088,0.138,0.098
2007-06-09,0.168,0.188,0.108,0.148,0.098,0.118,0.158,0.138
2007-06-10,0.178,0.188,0.118,0.138,0.098,0.118,0.158,0.138
2007-06-11,0.178,0.188,0.118,0.138,0.108,0.118,0.158,0.128
2007-06-12,0.178,0.188,0.118,0.138,0.108,0.118,0.148,0.118
2007-06-13,0.188,0.198,0.158,0.188,0.118,0.118,0.148,0.118
2007-06-14,0.238,0.218,0.168,0.218,0.158,0.118,0.148,0.118
2007-06-15,0.258,0.228,0.198,0.248,0.208,0.168,0.178,0.148
2007-06-16,0.308,0.288,0.258,0.298,0.258,0.228,0.248,0.238
2007-06-17,0.338,0.298,0.268,0.308,0.268,0.238,0.258,0.228
2007-06-18,0.298,0.288,0.248,0.298,0.258,0.238,0.258,0.228
2007-06-19,0.278,0.268,0.218,0.278,0.238,0.238,0.258,0.218
2007-06-20,0.268,0.258,0.208,0.248,0.228,0.238,0.268,0.218
2007-06-21,0.258,0.248,0.198,0.238,0.218,0.228,0.268,0.218
2007-06-22,0.248,0.238,0.188,0.218,0.208,0.228,0.258,0.228
2007-06-23,0.228,0.238,0.168,0.208,0.198,0.228,0.248,0.208
2007-06-24,0.218,0.228,0.158,0.188,0.188,0.218,0.248,0.198
2007-06-25,0.228,0.238,0.148,0.178,0.178,0.218,0.248,0.198
2007-06-26,0.218,0.228,0.138,0.168,0.168,0.208,0.248,0.198
2007-06-27,0.208,0.228,0.118,0.158,0.158,0.208,0.238,0.188
2007-06-28,0.238,0.238,0.128,0.158,0.168,0.208,0.248,0.218
2007-06-29,0.308,0.268,0.168,0.198,0.198,0.218,0.248,0.208
2007-06-30,0.298,0.288,0.208,0.218,0.208,0.218,0.248,0.198
2007-07-01,0.298,0.278,0.208,0.218,0.198,0.218,0.248,0.188
2007-07-02,0.298,0.278,0.208,0.208,0.198,0.208,0.238,0.188
2007-07-03,0.298,0.278,0.198,0.208,0.188,0.208,0.238,0.178
2007-07-04,0.308,0.298,0.238,0.248,0.188,0.208,0.238,0.188
2007-07-05,0.318,0.298,0.238,0.258,0.218,0.208,0.238,0.188
2007-07-06,0.308,0.298,0.228,0.248,0.218,0.218,0.248,0.188
2007-07-07,0.308,0.288,0.218,0.238,0.208,0.218,0.248,0.188
2007-07-08,0.298,0.288,0.208,0.218,0.208,0.208,0.238,0.188
2007-07-09,0.288,0.278,0.198,0.208,0.198,0.208,0.238,0.178
2007-07-10,0.278,0.268,0.178,0.198,0.188,0.198,0.228,0.178
2007-07-11,0.258,0.268,0.168,0.178,0.168,0.198,0.228,0.168
2007-07-12,0.258,0.258,0.158,0.168,0.158,0.208,0.228,0.168
2007-07-13,0.258,0.258,0.148,0.168,0.158,0.198,0.228,0.168
2007-07-14,0.258,0.258,0.138,0.158,0.158,0.198,0.218,0.158
2007-07-15,0.258,0.258,0.138,0.158,0.148,0.188,0.218,0.158
2007-07-16,0.258,0.258,0.148,0.158,0.158,0.208,0.238,0.178
2007-07-17,0.258,0.258,0.138,0.148,0.158,0.208,0.238,0.178
2007-07-18,0.248,0.258,0.138,0.148,0.148,0.208,0.228,0.168
2007-07-19,0.228,0.258,0.128,0.138,0.148,0.198,0.228,0.168
2007-07-20,0.218,0.248,0.128,0.138,0.138,0.188,0.218,0.158
2007-07-21,0.208,0.238,0.118,0.128,0.128,0.188,0.218,0.158
2007-07-22,0.228,0.238,0.128,0.158,0.128,0.188,0.228,0.178
2007-07-23,0.258,0.248,0.138,0.168,0.158,0.208,0.228,0.178
2007-07-24,0.288,0.278,0.158,0.158,0.148,0.198,0.228,0.168
2007-07-25,0.288,0.278,0.148,0.148,0.148,0.198,0.228,0.178
2007-07-26,0.278,0.278,0.148,0.148,0.148,0.188,0.218,0.168
2007-07-27,0.268,0.278,0.138,0.138,0.138,0.188,0.218,0.158
2007-07-28,0.278,0.278,0.148,0.138,0.138,0.188,0.208,0.158
2007-07-29,0.278,0.268,0.178,0.158,0.158,0.198,0.218,0.158
2007-07-30,0.278,0.268,0.178,0.158,0.158,0.188,0.218,0.158
2007-07-31,0.278,0.278,0.178,0.168,0.168,0.188,0.218,0.168
2007-08-01,0.288,0.278,0.188,0.188,0.178,0.198,0.238,0.188
2007-08-02,0.298,0.278,0.198,0.208,0.188,0.208,0.238,0.198
2007-08-03,0.288,0.278,0.188,0.198,0.188,0.198,0.238,0.188
2007-08-04,0.278,0.278,0.178,0.198,0.178,0.198,0.228,0.178
2007-08-05,0.258,0.268,0.168,0.188,0.168,0.188,0.218,0.168
2007-08-06,0.258,0.268,0.158,0.198,0.158,0.188,0.218,0.168
2007-08-07,0.258,0.268,0.178,0.208,0.208,0.208,0.248,0.208
2007-08-08,0.238,0.258,0.158,0.188,0.188,0.208,0.238,0.188
2007-08-09,0.238,0.258,0.148,0.188,0.178,0.198,0.228,0.178
2007-08-10,0.228,0.248,0.148,0.168,0.168,0.188,0.218,0.168
2007-08-11,0.228,0.248,0.148,0.168,0.168,0.188,0.218,0.158
2007-08-12,0.218,0.248,0.138,0.168,0.158,0.178,0.208,0.158
2007-08-13,0.238,0.248,0.148,0.168,0.158,0.168,0.208,0.158
2007-08-14,0.248,0.258,0.148,0.178,0.158,0.178,0.208,0.198
2007-08-15,0.258,0.258,0.148,0.178,0.158,0.168,0.208,0.178
2007-08-16,0.268,0.258,0.148,0.178,0.158,0.168,0.208,0.168
2007-08-17,0.268,0.258,0.138,0.178,0.148,0.168,0.198,0.158
2007-08-18,0.248,0.258,0.128,0.158,0.138,0.158,0.188,0.158
2007-08-19,0.238,0.258,0.118,0.158,0.128,0.148,0.188,0.148
2007-08-20,0.238,0.258,0.098,0.148,0.118,0.148,0.178,0.138
2007-08-21,0.228,0.258,0.088,0.138,0.098,0.138,0.178,0.128
2007-08-22,0.218,0.258,0.088,0.128,0.088,0.138,0.168,0.118
2007-08-23,0.208,0.248,0.088,0.118,0.078,0.128,0.158,0.118
2007-08-24,0.188,0.248,0.088,0.098,0.078,0.128,0.158,0.108
2007-08-25,0.178,0.238,0.088,0.098,0.068,0.128,0.148,0.108
2007-08-26,0.168,0.238,0.078,0.088,0.068,0.118,0.148,0.098
2007-08-27,0.158,0.228,0.078,0.088,0.068,0.118,0.148,0.098
2007-08-28,0.148,0.218,0.068,0.078,0.068,0.118,0.138,0.088
2007-08-29,0.148,0.218,0.068,0.078,0.058,0.108,0.138,0.088
2007-08-30,0.148,0.208,0.058,0.068,0.058,0.108,0.128,0.078
2007-08-31,0.148,0.208,0.068,0.068,0.058,0.098,0.128,0.078
2007-09-01,0.148,0.198,0.068,0.058,0.058,0.098,0.128,0.108
2007-09-02,0.148,0.198,0.058,0.058,0.068,0.088,0.118,0.088
2007-09-03,0.148,0.198,0.058,0.058,0.058,0.088,0.118,0.088
2007-09-04,0.158,0.198,0.068,0.058,0.068,0.088,0.118,0.098
2007-09-05,0.158,0.198,0.078,0.078,0.068,0.088,0.118,0.088
2007-09-06,0.158,0.198,0.078,0.088,0.098,0.118,0.138,0.088
2007-09-07,0.178,0.198,0.078,0.098,0.108,0.108,0.128,0.088
2007-09-08,0.188,0.198,0.078,0.098,0.098,0.108,0.128,0.088
2007-09-09,0.278,0.268,0.198,0.218,0.198,0.178,0.208,0.228
2007-09-10,0.278,0.268,0.198,0.238,0.208,0.178,0.218,0.178
2007-09-11,0.248,0.268,0.188,0.228,0.198,0.178,0.218,0.168
2007-09-12,0.238,0.258,0.178,0.218,0.188,0.178,0.218,0.168
2007-09-13,0.228,0.258,0.168,0.198,0.178,0.178,0.218,0.168
2007-09-14,0.228,0.248,0.148,0.188,0.168,0.188,0.228,0.188
2007-09-15,0.218,0.248,0.148,0.168,0.168,0.188,0.228,0.178
2007-09-16,0.208,0.248,0.138,0.168,0.168,0.218,0.248,0.188
2007-09-17,0.208,0.248,0.138,0.158,0.158,0.208,0.248,0.188
2007-09-18,0.208,0.238,0.128,0.168,0.158,0.208,0.238,0.188
2007-09-19,0.208,0.238,0.128,0.138,0.148,0.198,0.228,0.178
2007-09-20,0.218,0.238,0.138,0.128,0.158,0.208,0.238,0.178
2007-09-21,0.218,0.228,0.148,0.148,0.178,0.198,0.238,0.178
2007-09-22,0.218,0.228,0.158,0.188,0.198,0.198,0.228,0.178
2007-09-23,0.208,0.228,0.168,0.208,0.208,0.208,0.248,0.208
2007-09-24,0.228,0.238,0.178,0.228,0.208,0.218,0.248,0.198
2007-09-25,0.268,0.258,0.228,0.278,0.278,0.258,0.288,0.228
2007-09-26,0.348,0.328,0.298,0.358,0.338,0.308,0.338,0.288
2007-09-27,0.358,0.328,0.298,0.348,0.328,0.308,0.338,0.268
2007-09-28,0.348,0.328,0.288,0.328,0.318,0.308,0.338,0.268
2007-09-29,0.328,0.318,0.268,0.318,0.318,0.318,0.348,0.288
2007-09-30,0.318,0.318,0.248,0.298,0.308,0.308,0.348,0.288
2007-10-01,0.448,0.448,0.368,0.408,0.388,0.368,0.388,0.328
2007-10-02,0.428,0.428,0.388,0.408,0.378,0.368,0.388,0.318
2007-10-03,0.418,0.408,0.378,0.408,0.378,0.358,0.378,0.308
2007-10-04,0.388,0.388,0.358,0.398,0.368,0.348,0.378,0.308
2007-10-05,0.378,0.368,0.328,0.358,0.358,0.348,0.368,0.308
2007-10-06,0.368,0.358,0.308,0.358,0.348,0.328,0.368,0.308
2007-10-07,0.358,0.348,0.288,0.338,0.338,0.328,0.358,0.308
2007-10-08,0.338,0.328,0.278,0.318,0.318,0.318,0.348,0.298
2007-10-09,0.328,0.318,0.258,0.298,0.308,0.308,0.338,0.288
2007-10-10,0.328,0.308,0.248,0.298,0.288,0.298,0.328,0.278
2007-10-11,0.318,0.308,0.248,0.288,0.278,0.298,0.328,0.278
2007-10-12,0.318,0.298,0.238,0.278,0.278,0.288,0.318,0.278
2007-10-13,0.308,0.298,0.228,0.268,0.268,0.278,0.318,0.268
2007-10-14,0.318,0.318,0.218,0.268,0.268,0.278,0.308,0.258
2007-10-15,0.308,0.298,0.198,0.248,0.248,0.268,0.298,0.248
2007-10-16,0.298,0.298,0.198,0.238,0.228,0.258,0.288,0.248
2007-10-17,0.298,0.288,0.208,0.218,0.218,0.258,0.278,0.238
2007-10-18,0.298,0.288,0.198,0.218,0.228,0.248,0.278,0.228
2007-10-19,0.288,0.278,0.208,0.228,0.218,0.238,0.268,0.228
2007-10-20,0.278,0.278,0.208,0.228,0.218,0.238,0.268,0.228
2007-10-21,0.268,0.278,0.188,0.218,0.218,0.228,0.258,0.218
2007-10-22,0.258,0.278,0.178,0.208,0.208,0.228,0.258,0.218
2007-10-23,0.258,0.268,0.168,0.198,0.198,0.218,0.248,0.208
2007-10-24,0.258,0.268,0.168,0.198,0.188,0.218,0.248,0.198
2007-10-25,0.258,0.268,0.168,0.188,0.188,0.218,0.248,0.218
2007-10-26,0.278,0.288,0.178,0.198,0.198,0.218,0.258,0.228
2007-10-27,0.288,0.288,0.198,0.218,0.208,0.238,0.268,0.238
2007-10-28,0.278,0.288,0.188,0.218,0.198,0.228,0.258,0.228
2007-10-29,0.278,0.288,0.168,0.208,0.188,0.228,0.258,0.218
2007-10-30,0.288,0.288,0.148,0.198,0.178,0.218,0.258,0.208
2007-10-31,0.318,0.298,0.148,0.198,0.188,0.228,0.258,0.218
2007-11-01,0.328,0.298,0.158,0.198,0.178,0.228,0.258,0.208
2007-11-02,0.328,0.298,0.178,0.188,0.178,0.228,0.248,0.198
2007-11-03,0.328,0.288,0.188,0.178,0.178,0.218,0.238,0.198
2007-11-04,0.318,0.288,0.168,0.168,0.178,0.208,0.238,0.188
2007-11-05,0.318,0.288,0.168,0.168,0.168,0.208,0.228,0.188
2007-11-06,0.318,0.288,0.168,0.168,0.168,0.198,0.218,0.178
2007-11-07,0.308,0.278,0.168,0.168,0.168,0.198,0.218,0.178
2007-11-08,0.298,0.278,0.168,0.168,0.168,0.188,0.208,0.178
2007-11-09,0.288,0.268,0.158,0.168,0.158,0.188,0.218,0.188
2007-11-10,0.278,0.268,0.148,0.158,0.158,0.178,0.208,0.178
2007-11-11,0.268,0.268,0.138,0.148,0.148,0.178,0.198,0.168
2007-11-12,0.258,0.258,0.138,0.148,0.138,0.168,0.198,0.168
2007-11-13,0.238,0.258,0.128,0.138,0.138,0.168,0.198,0.158
2007-11-14,0.228,0.248,0.128,0.128,0.128,0.168,0.188,0.158
2007-11-15,0.218,0.248,0.118,0.128,0.128,0.168,0.188,0.158
2007-11-16,0.198,0.238,0.098,0.118,0.098,0.158,0.178,0.148
2007-11-17,0.198,0.238,0.088,0.108,0.088,0.148,0.178,0.138
2007-11-18,0.188,0.228,0.088,0.108,0.088,0.148,0.168,0.138
2007-11-19,0.188,0.228,0.088,0.098,0.088,0.138,0.168,0.128
2007-11-20,0.188,0.228,0.078,0.098,0.078,0.138,0.158,0.128
2007-11-21,0.178,0.218,0.078,0.088,0.078,0.138,0.158,0.118
2007-11-22,0.178,0.218,0.088,0.088,0.088,0.128,0.148,0.108
2007-11-23,0.178,0.208,0.088,0.078,0.088,0.128,0.148,0.108
2007-11-24,0.178,0.208,0.088,0.088,0.088,0.128,0.148,0.098
2007-11-25,0.168,0.208,0.088,0.078,0.098,0.118,0.148,0.098
2007-11-26,0.158,0.208,0.088,0.078,0.088,0.118,0.138,0.098
2007-11-27,0.148,0.198,0.088,0.078,0.088,0.118,0.138,0.098
2007-11-28,0.138,0.198,0.078,0.088,0.078,0.118,0.138,0.098
2007-11-29,0.128,0.188,0.068,0.078,0.068,0.108,0.138,0.088
2007-11-30,0.128,0.188,0.058,0.078,0.058,0.108,0.138,0.088
2007-12-01,0.118,0.188,0.048,0.078,0.048,0.108,0.128,0.088
2007-12-02,0.108,0.178,0.038,0.068,0.038,0.108,0.128,0.088
2007-12-03,0.098,0.178,0.038,0.068,0.028,0.098,0.118,0.078
2007-12-04,0.098,0.178,0.038,0.068,0.018,0.098,0.118,0.078
2007-12-05,0.098,0.168,0.038,0.058,0.018,0.098,0.118,0.068
2007-12-06,0.098,0.168,0.038,0.058,0.028,0.098,0.108,0.068
2007-12-07,0.098,0.168,0.038,0.058,0.028,0.088,0.108,0.068
2007-12-08,0.088,0.168,0.038,0.058,0.028,0.088,0.108,0.068
2007-12-09,0.078,0.168,0.028,0.048,0.028,0.088,0.098,0.058
2007-12-10,0.078,0.168,0.018,0.048,0.018,0.078,0.098,0.058
2007-12-11,0.078,0.158,0.018,0.048,0.008,0.078,0.098,0.058
2007-12-12,0.068,0.158,0.018,0.048,0.008,0.078,0.088,0.048
2007-12-13,0.068,0.158,0.018,0.048,-0.002,0.068,0.088,0.048
2007-12-14,0.078,0.158,0.028,0.048,0.028,0.068,0.098,0.058
2007-12-15,0.088,0.158,0.048,0.048,0.048,0.068,0.088,0.058
2007-12-16,0.088,0.158,0.058,0.058,0.048,0.068,0.088,0.048
